,0
0,57.861328125
1,59.326171875
2,58.9599609375
3,59.326171875
4,61.8896484375
5,62.255859375
6,57.861328125
7,61.8896484375
8,58.59375
9,61.1572265625
10,60.4248046875
11,57.861328125
12,61.1572265625
13,58.59375
14,61.1572265625
15,65.185546875
16,65.91796875
17,63.720703125
18,65.185546875
19,68.115234375
20,67.3828125
21,62.255859375
22,61.5234375
23,63.720703125
24,57.12890625
25,58.9599609375
26,63.720703125
27,61.1572265625
28,61.1572265625
29,68.115234375
30,70.6787109375
31,65.185546875
32,62.255859375
33,62.98828125
34,68.115234375
35,57.12890625
36,57.861328125
37,60.791015625
