,0
0,60.4248046875
1,61.8896484375
2,60.05859375
3,60.05859375
4,63.3544921875
5,62.255859375
6,57.4951171875
7,63.3544921875
8,72.8759765625
9,71.4111328125
10,65.91796875
11,64.0869140625
12,65.5517578125
13,67.3828125
14,65.91796875
15,63.720703125
16,62.98828125
17,73.974609375
18,81.298828125
19,75.8056640625
20,69.2138671875
21,54.5654296875
22,53.466796875
23,54.5654296875
24,64.453125
25,73.6083984375
26,70.3125
27,66.2841796875
28,64.453125
29,58.59375
30,55.6640625
31,64.8193359375
32,69.2138671875
33,66.650390625
34,59.6923828125
35,56.7626953125
36,62.6220703125
37,64.8193359375
38,64.0869140625
39,60.4248046875
40,64.453125
41,67.3828125
42,65.91796875
43,60.05859375
44,60.05859375
45,65.91796875
46,65.185546875
47,62.98828125
48,63.3544921875
49,76.171875
