,0
0,54.19921875
1,56.0302734375
2,57.861328125
3,60.05859375
4,67.7490234375
5,69.2138671875
6,72.8759765625
7,80.9326171875
8,73.974609375
9,71.044921875
10,73.974609375
11,67.3828125
12,65.5517578125
13,64.8193359375
14,56.396484375
15,50.537109375
16,60.4248046875
17,60.4248046875
18,60.4248046875
19,54.5654296875
20,59.326171875
21,69.2138671875
22,71.77734375
23,77.2705078125
24,80.9326171875
25,77.2705078125
26,68.115234375
27,71.77734375
28,78.0029296875
29,80.56640625
30,81.298828125
31,69.9462890625
32,64.453125
33,62.98828125
34,56.7626953125
