,0
0,61.5234375
1,58.59375
2,62.255859375
3,63.3544921875
4,64.453125
5,60.05859375
6,58.59375
7,59.326171875
8,62.255859375
9,61.8896484375
10,61.5234375
11,62.255859375
12,60.791015625
13,59.326171875
14,57.4951171875
15,56.7626953125
16,56.396484375
17,58.2275390625
18,59.326171875
19,63.720703125
20,65.91796875
21,62.98828125
22,65.91796875
23,71.77734375
24,60.4248046875
25,63.3544921875
26,64.0869140625
27,59.326171875
28,57.861328125
29,57.12890625
30,60.05859375
31,57.12890625
32,56.0302734375
33,56.396484375
34,61.5234375
35,58.9599609375
36,58.59375
37,56.7626953125
38,55.6640625
39,59.326171875
40,62.98828125
41,62.98828125
42,62.98828125
43,61.8896484375
44,64.453125
45,68.4814453125
46,71.77734375
47,62.98828125
48,63.3544921875
49,64.453125
50,65.5517578125
51,71.044921875
52,76.171875
53,59.326171875
54,59.6923828125
55,66.650390625
56,66.650390625
57,65.5517578125
58,62.255859375
59,58.59375
60,64.8193359375
61,62.98828125
62,60.05859375
63,61.1572265625
64,62.255859375
65,57.861328125
66,56.396484375
67,61.1572265625
68,65.185546875
69,64.8193359375
70,62.255859375
71,57.4951171875
72,57.12890625
73,59.6923828125
74,58.2275390625
75,61.5234375
76,71.4111328125
77,71.4111328125
78,65.185546875
79,55.2978515625
80,57.12890625
81,60.05859375
82,63.3544921875
83,61.8896484375
84,68.84765625
85,68.115234375
86,69.9462890625
87,68.4814453125
88,64.453125
89,63.3544921875
90,60.4248046875
91,60.4248046875
92,62.6220703125
93,61.8896484375
94,61.5234375
95,67.3828125
96,78.369140625
97,76.5380859375
98,71.77734375
99,67.7490234375
100,69.580078125
101,71.4111328125
102,70.6787109375
103,69.2138671875
104,63.720703125
105,67.3828125
106,65.91796875
107,62.6220703125
108,65.91796875
109,69.2138671875
110,68.84765625
111,65.5517578125
112,68.4814453125
113,67.7490234375
114,68.115234375
115,64.0869140625
116,65.5517578125
117,61.8896484375
118,60.791015625
119,58.59375
120,65.5517578125
121,70.3125
122,75.0732421875
123,81.6650390625
124,86.0595703125
125,60.791015625
126,62.98828125
127,71.4111328125
128,73.974609375
129,65.185546875
