,0
0,72.8759765625
1,72.8759765625
2,72.509765625
3,70.3125
4,68.115234375
5,68.84765625
6,69.580078125
7,71.044921875
8,71.77734375
9,72.509765625
10,71.77734375
11,70.3125
12,72.8759765625
13,73.974609375
14,73.974609375
15,75.8056640625
16,74.3408203125
17,71.044921875
18,71.77734375
19,74.3408203125
20,68.84765625
21,75.8056640625
22,71.044921875
23,68.84765625
24,68.4814453125
25,69.580078125
26,72.509765625
27,75.0732421875
28,76.904296875
29,76.904296875
30,73.974609375
31,70.6787109375
32,68.84765625
33,66.650390625
34,66.650390625
35,68.115234375
36,69.580078125
