,0
0,61.5234375
1,58.9599609375
2,55.6640625
3,52.734375
4,55.2978515625
5,58.59375
6,60.4248046875
7,61.1572265625
8,60.791015625
9,60.05859375
10,58.9599609375
11,56.0302734375
12,59.6923828125
13,61.5234375
14,61.1572265625
15,59.6923828125
16,60.791015625
17,60.791015625
18,59.6923828125
19,57.861328125
20,60.05859375
21,58.9599609375
22,59.326171875
23,56.7626953125
24,59.326171875
25,59.326171875
26,58.9599609375
27,60.791015625
28,61.1572265625
29,59.6923828125
30,61.5234375
31,62.98828125
32,58.59375
33,57.4951171875
34,58.59375
35,59.6923828125
36,61.5234375
37,61.1572265625
38,60.4248046875
39,57.12890625
40,60.4248046875
41,61.5234375
42,58.9599609375
43,57.12890625
44,57.861328125
45,59.326171875
46,62.6220703125
47,62.255859375
48,60.05859375
49,61.5234375
50,62.255859375
51,60.4248046875
52,58.59375
53,62.98828125
54,61.5234375
55,63.720703125
56,65.91796875
57,65.5517578125
58,65.91796875
59,64.8193359375
60,62.98828125
61,60.791015625
62,56.7626953125
63,54.19921875
64,56.7626953125
65,60.05859375
66,64.0869140625
67,63.720703125
68,61.8896484375
