,0
0,67.3828125
1,66.650390625
2,67.7490234375
3,68.4814453125
4,67.3828125
5,67.3828125
6,65.91796875
7,71.4111328125
8,71.4111328125
9,65.91796875
10,68.115234375
11,79.1015625
12,77.2705078125
13,69.2138671875
14,69.580078125
15,68.115234375
16,72.8759765625
17,86.42578125
18,88.623046875
19,88.623046875
20,84.228515625
21,81.6650390625
22,65.185546875
23,60.4248046875
24,60.791015625
25,60.791015625
26,70.3125
27,79.833984375
28,80.9326171875
29,82.03125
30,80.56640625
31,80.2001953125
32,78.369140625
33,77.2705078125
34,67.0166015625
35,67.7490234375
36,68.115234375
37,72.8759765625
38,72.509765625
39,73.2421875
40,75.439453125
41,81.298828125
42,83.49609375
43,84.228515625
44,82.03125
45,77.63671875
46,63.720703125
47,69.9462890625
48,73.2421875
49,82.03125
50,77.63671875
51,71.044921875
52,73.2421875
53,75.439453125
54,76.171875
55,75.439453125
