,0
0,59.326171875
1,58.9599609375
2,58.59375
3,57.861328125
4,56.7626953125
5,61.1572265625
6,61.8896484375
7,62.6220703125
8,64.8193359375
9,61.5234375
10,61.1572265625
11,63.720703125
12,61.5234375
13,62.98828125
14,68.4814453125
15,73.2421875
16,67.3828125
17,64.453125
18,61.1572265625
19,65.185546875
20,63.3544921875
21,67.3828125
22,65.91796875
23,66.2841796875
24,72.509765625
25,67.3828125
26,68.84765625
27,61.8896484375
28,67.0166015625
29,66.650390625
30,68.4814453125
31,69.580078125
32,68.4814453125
33,68.84765625
34,72.8759765625
35,72.1435546875
36,72.509765625
37,74.3408203125
38,76.171875
39,65.91796875
40,59.6923828125
41,59.326171875
42,62.98828125
43,62.98828125
44,68.84765625
45,62.6220703125
46,75.0732421875
47,74.3408203125
48,71.044921875
49,64.8193359375
50,66.2841796875
51,66.650390625
52,69.580078125
53,71.044921875
54,76.904296875
55,74.70703125
