,0
0,75.0732421875
1,77.63671875
2,72.509765625
3,68.4814453125
4,68.84765625
5,65.185546875
6,66.650390625
7,64.8193359375
8,64.453125
9,65.91796875
10,67.3828125
11,64.8193359375
12,62.98828125
13,67.0166015625
14,70.3125
15,72.1435546875
16,68.4814453125
17,65.5517578125
18,66.650390625
19,69.580078125
20,71.77734375
21,66.650390625
22,68.4814453125
23,69.2138671875
24,67.7490234375
25,64.8193359375
26,65.185546875
27,65.91796875
28,68.115234375
29,62.255859375
30,63.720703125
31,59.326171875
32,57.12890625
33,56.0302734375
34,61.8896484375
35,69.9462890625
36,72.1435546875
37,68.84765625
38,68.84765625
39,68.115234375
40,66.650390625
41,69.9462890625
42,71.4111328125
43,65.185546875
44,62.98828125
45,60.05859375
46,60.05859375
47,62.6220703125
48,66.650390625
49,68.115234375
50,69.9462890625
51,72.509765625
52,73.974609375
53,71.77734375
54,69.9462890625
55,66.650390625
56,65.91796875
57,69.2138671875
58,67.7490234375
59,69.580078125
60,67.3828125
61,67.0166015625
62,71.4111328125
63,73.2421875
64,73.974609375
65,71.044921875
66,74.3408203125
