,0
0,60.791015625
1,62.255859375
2,66.650390625
3,63.720703125
4,57.4951171875
5,56.396484375
6,53.8330078125
7,57.12890625
8,59.326171875
9,56.396484375
10,54.19921875
11,58.2275390625
12,61.8896484375
13,64.8193359375
14,59.326171875
15,59.326171875
16,58.9599609375
17,64.8193359375
18,61.1572265625
19,65.185546875
20,61.8896484375
21,61.8896484375
22,55.6640625
23,59.326171875
24,62.98828125
25,58.2275390625
26,54.931640625
27,53.8330078125
28,57.12890625
29,61.5234375
30,66.2841796875
31,65.91796875
32,60.791015625
33,57.861328125
34,57.12890625
35,55.6640625
36,54.19921875
37,53.8330078125
38,59.326171875
39,59.326171875
40,57.12890625
41,58.2275390625
42,62.98828125
43,69.580078125
44,64.0869140625
45,68.4814453125
46,62.255859375
47,64.0869140625
48,57.861328125
49,55.6640625
50,55.6640625
51,57.12890625
52,57.12890625
53,57.861328125
54,57.12890625
