,0
0,69.580078125
1,68.84765625
2,64.453125
3,64.453125
4,62.98828125
5,61.5234375
6,59.6923828125
7,59.326171875
8,61.8896484375
9,61.1572265625
10,63.720703125
11,63.3544921875
12,65.185546875
13,61.8896484375
14,63.3544921875
15,72.8759765625
16,76.5380859375
17,67.0166015625
18,65.5517578125
19,65.91796875
20,61.5234375
21,57.12890625
22,54.5654296875
23,52.001953125
24,52.3681640625
25,60.05859375
26,60.791015625
27,63.3544921875
28,67.0166015625
29,64.453125
30,66.650390625
31,72.509765625
32,71.044921875
33,58.59375
34,56.396484375
35,60.05859375
36,60.791015625
37,62.6220703125
38,65.185546875
39,66.2841796875
40,66.650390625
41,68.115234375
42,67.3828125
43,60.05859375
44,67.7490234375
45,64.453125
46,60.791015625
47,59.326171875
48,57.861328125
49,56.396484375
50,52.734375
51,56.0302734375
52,64.453125
53,67.3828125
54,70.3125
55,73.974609375
56,74.70703125
57,65.185546875
58,59.326171875
59,57.4951171875
60,58.2275390625
61,60.4248046875
62,61.5234375
63,62.255859375
64,59.326171875
65,58.9599609375
66,65.5517578125
67,66.650390625
68,64.0869140625
69,65.91796875
70,65.5517578125
71,65.91796875
72,58.9599609375
73,61.5234375
74,72.509765625
75,82.763671875
76,92.6513671875
77,66.650390625
78,61.8896484375
79,50.537109375
80,54.19921875
81,52.734375
82,49.4384765625
83,53.466796875
84,60.791015625
85,63.3544921875
86,63.720703125
87,70.3125
88,65.5517578125
89,54.19921875
90,70.6787109375
91,75.439453125
