,0
0,69.9462890625
1,77.2705078125
2,74.70703125
3,67.7490234375
4,68.115234375
5,74.3408203125
6,70.3125
7,71.044921875
8,70.3125
9,66.2841796875
10,64.8193359375
11,68.115234375
12,71.77734375
13,73.2421875
14,76.171875
15,77.63671875
16,75.439453125
17,75.439453125
18,71.044921875
19,71.77734375
20,71.044921875
21,69.580078125
22,65.5517578125
23,63.720703125
24,65.91796875
25,66.650390625
26,68.115234375
27,65.5517578125
28,64.453125
29,63.3544921875
30,61.5234375
31,59.326171875
32,59.6923828125
33,58.9599609375
34,56.7626953125
35,53.8330078125
36,63.3544921875
