,0
0,64.453125
1,65.185546875
2,66.2841796875
3,68.115234375
4,68.115234375
5,71.77734375
6,73.2421875
7,72.8759765625
8,72.1435546875
9,71.77734375
10,68.115234375
11,67.0166015625
12,65.5517578125
13,67.0166015625
14,69.9462890625
15,67.3828125
16,71.044921875
17,72.509765625
18,73.2421875
19,69.9462890625
20,67.0166015625
21,66.650390625
22,68.4814453125
23,74.70703125
24,70.3125
25,72.509765625
26,77.63671875
27,75.8056640625
28,69.2138671875
29,66.650390625
30,65.91796875
31,72.1435546875
32,72.1435546875
33,72.8759765625
34,75.439453125
35,75.439453125
36,73.6083984375
37,73.2421875
38,76.5380859375
39,71.044921875
40,63.720703125
41,64.453125
42,65.5517578125
43,68.84765625
44,73.6083984375
45,69.580078125
46,70.3125
47,71.044921875
48,72.509765625
49,79.1015625
50,85.693359375
51,78.0029296875
52,72.509765625
53,63.720703125
54,67.7490234375
55,62.98828125
56,62.255859375
57,60.791015625
58,68.84765625
59,75.439453125
60,74.70703125
61,76.171875
62,73.2421875
63,67.7490234375
64,63.3544921875
65,62.255859375
66,62.255859375
67,64.0869140625
68,63.3544921875
