,0
0,61.1572265625
1,65.91796875
2,64.0869140625
3,71.77734375
4,69.9462890625
5,65.91796875
6,71.4111328125
7,71.044921875
8,70.3125
9,65.185546875
10,65.185546875
11,62.255859375
12,62.255859375
13,65.185546875
14,62.6220703125
15,62.98828125
16,59.6923828125
17,61.8896484375
18,63.3544921875
19,61.5234375
20,65.91796875
21,71.044921875
22,77.63671875
23,73.974609375
24,65.185546875
25,59.6923828125
26,57.12890625
27,59.6923828125
28,63.3544921875
29,65.5517578125
30,68.4814453125
31,64.453125
32,65.91796875
33,65.91796875
34,68.115234375
35,71.4111328125
36,69.9462890625
37,65.91796875
38,68.115234375
39,70.6787109375
40,71.044921875
41,68.84765625
42,70.3125
43,69.2138671875
44,64.453125
45,62.255859375
46,64.0869140625
47,61.8896484375
48,54.931640625
49,56.0302734375
50,58.2275390625
51,61.1572265625
52,60.05859375
53,62.255859375
54,62.98828125
