,0
0,64.8193359375
1,68.115234375
2,68.115234375
3,67.7490234375
4,73.2421875
5,73.6083984375
6,71.044921875
7,67.3828125
8,68.115234375
9,67.7490234375
10,67.3828125
11,66.650390625
12,68.115234375
13,64.8193359375
14,65.185546875
15,64.453125
16,62.98828125
17,64.453125
18,67.3828125
19,64.453125
20,65.185546875
21,66.650390625
22,69.2138671875
23,65.91796875
24,68.115234375
25,70.3125
26,69.9462890625
27,68.84765625
28,67.3828125
29,72.1435546875
30,67.7490234375
31,61.5234375
32,61.5234375
33,62.6220703125
34,61.1572265625
35,64.8193359375
36,63.3544921875
37,67.0166015625
38,68.4814453125
