,0
0,69.580078125
1,71.044921875
2,68.115234375
3,64.453125
4,69.2138671875
5,65.185546875
6,72.1435546875
7,73.2421875
8,71.77734375
9,70.3125
10,71.044921875
11,73.2421875
12,71.4111328125
13,72.509765625
14,65.5517578125
15,69.580078125
16,69.580078125
17,67.7490234375
18,69.580078125
19,68.115234375
20,68.84765625
21,72.509765625
22,71.4111328125
23,68.84765625
24,64.0869140625
25,60.05859375
26,67.0166015625
27,67.7490234375
28,65.185546875
29,65.91796875
30,69.580078125
31,71.4111328125
32,72.1435546875
33,72.509765625
34,72.509765625
35,73.2421875
36,70.3125
37,68.84765625
38,64.8193359375
39,62.98828125
40,63.720703125
41,63.720703125
42,70.6787109375
43,70.6787109375
44,74.70703125
45,74.3408203125
46,68.84765625
47,73.6083984375
48,73.974609375
49,72.1435546875
50,73.2421875
51,73.2421875
52,71.77734375
53,70.6787109375
54,70.6787109375
55,72.8759765625
56,68.84765625
57,67.7490234375
58,67.0166015625
59,70.6787109375
60,71.77734375
61,75.8056640625
62,71.77734375
63,71.77734375
64,71.044921875
65,71.77734375
66,73.2421875
67,77.2705078125
68,76.904296875
