,0
0,69.580078125
1,69.2138671875
2,68.115234375
3,69.2138671875
4,66.2841796875
5,67.3828125
6,63.720703125
7,65.5517578125
8,67.3828125
9,67.7490234375
10,69.2138671875
11,73.2421875
12,72.509765625
13,69.580078125
14,72.509765625
15,73.974609375
16,60.05859375
17,57.12890625
18,59.326171875
19,61.5234375
20,63.720703125
21,65.91796875
22,62.6220703125
23,64.453125
24,64.453125
25,63.720703125
26,62.98828125
27,63.720703125
28,65.185546875
29,65.185546875
30,65.185546875
31,65.185546875
32,70.3125
33,69.9462890625
34,68.84765625
35,65.185546875
36,62.255859375
37,62.255859375
38,63.3544921875
39,60.791015625
40,59.6923828125
41,59.326171875
42,59.326171875
43,58.59375
44,60.791015625
45,60.05859375
46,61.8896484375
47,60.791015625
48,54.931640625
49,58.59375
50,62.255859375
51,62.98828125
52,62.255859375
53,62.255859375
54,64.453125
