,0
0,55.6640625
1,54.5654296875
2,49.4384765625
3,52.734375
4,58.59375
5,61.5234375
6,56.7626953125
7,54.931640625
8,52.734375
9,54.5654296875
10,54.19921875
11,56.396484375
12,55.6640625
13,54.5654296875
14,57.12890625
15,54.931640625
16,57.12890625
17,58.59375
18,58.59375
19,52.3681640625
20,53.466796875
21,58.2275390625
22,58.59375
23,56.0302734375
24,53.8330078125
25,52.734375
26,54.5654296875
27,53.466796875
28,51.6357421875
29,50.9033203125
30,52.734375
31,50.1708984375
32,50.9033203125
33,53.1005859375
34,55.2978515625
35,57.861328125
36,57.861328125
37,57.12890625
38,57.4951171875
39,52.734375
40,52.734375
41,54.931640625
42,54.931640625
43,56.0302734375
44,57.861328125
45,57.12890625
46,56.7626953125
47,55.2978515625
48,54.931640625
49,54.19921875
50,53.466796875
51,48.7060546875
52,49.4384765625
53,51.26953125
54,53.466796875
55,51.26953125
56,49.072265625
57,50.9033203125
58,50.1708984375
59,48.33984375
60,46.875
61,49.072265625
62,50.537109375
63,52.3681640625
64,54.931640625
65,56.396484375
66,54.19921875
67,53.466796875
68,53.466796875
69,54.931640625
70,52.734375
71,51.6357421875
72,52.734375
73,53.466796875
74,53.8330078125
75,56.7626953125
76,57.12890625
77,56.396484375
78,54.19921875
79,53.466796875
80,53.1005859375
81,49.072265625
82,49.072265625
83,50.537109375
84,51.6357421875
85,50.537109375
86,52.734375
87,52.001953125
