,0
0,64.8193359375
1,62.98828125
2,64.453125
3,62.255859375
4,60.791015625
5,57.4951171875
6,60.791015625
7,62.98828125
8,65.91796875
9,65.91796875
10,62.6220703125
11,64.453125
12,67.0166015625
13,63.720703125
14,63.720703125
15,59.6923828125
16,62.255859375
17,71.044921875
18,67.0166015625
19,57.12890625
20,53.8330078125
21,56.396484375
22,61.5234375
23,65.91796875
24,64.453125
25,64.0869140625
26,61.5234375
27,57.861328125
28,61.5234375
29,57.861328125
30,53.1005859375
31,52.734375
32,57.861328125
33,56.396484375
34,58.9599609375
35,57.12890625
36,57.12890625
37,56.0302734375
38,64.0869140625
39,69.580078125
40,68.115234375
41,72.509765625
42,71.4111328125
43,66.650390625
44,69.580078125
45,68.4814453125
46,72.8759765625
47,71.77734375
48,72.8759765625
49,67.0166015625
50,67.3828125
51,54.19921875
52,55.2978515625
53,57.12890625
54,60.05859375
55,61.5234375
56,65.91796875
57,68.115234375
58,69.9462890625
59,80.56640625
60,67.0166015625
61,61.5234375
62,65.91796875
63,65.5517578125
64,65.185546875
65,60.4248046875
66,57.12890625
67,64.0869140625
68,67.3828125
69,66.650390625
70,64.453125
71,62.6220703125
72,62.255859375
73,65.185546875
74,67.7490234375
75,64.8193359375
76,55.6640625
77,57.4951171875
78,61.5234375
79,67.0166015625
80,62.6220703125
81,62.255859375
82,71.77734375
83,81.298828125
84,79.1015625
85,71.4111328125
86,66.2841796875
87,62.6220703125
88,59.6923828125
89,62.255859375
90,68.115234375
91,70.3125
92,69.2138671875
93,62.98828125
94,67.7490234375
95,73.6083984375
96,79.4677734375
97,81.298828125
98,76.171875
99,64.0869140625
100,62.98828125
101,61.5234375
102,58.9599609375
103,68.115234375
104,71.044921875
105,78.7353515625
106,77.63671875
107,75.0732421875
108,58.2275390625
109,64.453125
110,69.2138671875
111,71.044921875
112,70.3125
113,60.791015625
114,57.12890625
115,61.1572265625
116,67.3828125
117,73.2421875
118,76.5380859375
