,0
0,63.720703125
1,61.1572265625
2,59.326171875
3,57.861328125
4,50.9033203125
5,52.001953125
6,54.19921875
7,54.19921875
8,54.19921875
9,50.537109375
10,56.0302734375
11,63.3544921875
12,64.453125
13,64.453125
14,64.453125
15,57.861328125
16,62.6220703125
17,60.791015625
18,61.5234375
19,62.255859375
20,58.59375
21,56.7626953125
22,60.05859375
23,58.59375
24,60.05859375
25,60.05859375
26,62.6220703125
27,53.466796875
28,50.9033203125
29,54.19921875
30,52.734375
31,52.734375
32,54.5654296875
33,54.5654296875
34,52.734375
35,52.001953125
36,56.0302734375
37,57.4951171875
38,60.05859375
39,61.5234375
40,58.59375
41,58.59375
42,58.9599609375
43,58.2275390625
44,60.05859375
45,64.453125
46,70.3125
47,71.044921875
48,65.5517578125
49,54.5654296875
50,56.396484375
51,57.12890625
52,54.931640625
53,54.19921875
54,56.396484375
55,62.98828125
56,67.3828125
57,62.98828125
58,61.5234375
59,62.6220703125
60,67.0166015625
61,64.8193359375
62,67.3828125
63,61.5234375
64,66.650390625
65,66.650390625
66,63.720703125
67,60.4248046875
68,61.8896484375
69,63.720703125
70,62.6220703125
71,61.5234375
72,61.8896484375
73,61.8896484375
74,65.185546875
75,58.59375
76,57.4951171875
77,54.19921875
78,54.19921875
79,58.2275390625
80,58.59375
81,56.396484375
82,52.734375
83,57.861328125
84,63.720703125
85,68.84765625
86,67.3828125
