,0
0,53.466796875
1,52.001953125
2,55.2978515625
3,55.2978515625
4,49.8046875
5,44.677734375
6,58.59375
7,72.1435546875
8,80.9326171875
9,90.087890625
10,72.1435546875
11,71.044921875
12,74.3408203125
13,69.580078125
14,68.115234375
15,70.6787109375
16,66.2841796875
17,45.41015625
18,56.7626953125
19,58.59375
20,58.9599609375
21,62.6220703125
22,63.3544921875
23,64.453125
24,56.0302734375
25,56.396484375
26,50.9033203125
27,47.9736328125
28,46.875
29,53.8330078125
30,52.734375
31,53.466796875
32,54.931640625
33,56.0302734375
34,56.7626953125
35,62.6220703125
36,61.5234375
37,62.255859375
38,52.3681640625
39,50.537109375
40,57.12890625
41,60.791015625
42,66.2841796875
43,78.369140625
44,79.4677734375
45,67.0166015625
46,54.931640625
47,50.537109375
48,52.3681640625
49,53.466796875
50,53.466796875
51,55.6640625
52,56.396484375
53,52.734375
54,52.001953125
55,52.734375
56,57.4951171875
57,60.4248046875
58,57.861328125
59,57.861328125
60,54.931640625
61,54.19921875
62,54.5654296875
63,53.1005859375
64,53.8330078125
65,55.2978515625
66,56.0302734375
67,61.8896484375
68,61.1572265625
69,54.5654296875
70,57.4951171875
71,60.05859375
72,57.4951171875
73,53.466796875
74,52.001953125
75,53.8330078125
76,53.1005859375
77,52.734375
