,0
0,69.580078125
1,88.9892578125
2,81.298828125
3,75.8056640625
4,65.185546875
5,67.0166015625
6,77.63671875
7,75.0732421875
8,53.8330078125
9,50.537109375
10,53.466796875
11,71.77734375
12,83.1298828125
13,87.890625
14,59.326171875
15,50.537109375
16,56.396484375
17,54.5654296875
18,53.8330078125
19,47.607421875
20,62.6220703125
21,81.6650390625
22,53.466796875
23,52.001953125
24,60.05859375
25,63.720703125
26,64.8193359375
27,69.580078125
28,73.2421875
29,72.509765625
30,71.77734375
31,67.0166015625
32,62.98828125
33,57.12890625
