,0
0,58.59375
1,51.26953125
2,57.4951171875
3,62.6220703125
4,62.98828125
5,57.12890625
6,62.255859375
7,60.791015625
8,58.9599609375
9,57.861328125
10,52.3681640625
11,55.6640625
12,55.2978515625
13,61.1572265625
14,64.453125
15,73.2421875
16,61.8896484375
17,54.5654296875
18,52.001953125
19,51.26953125
20,50.537109375
21,49.072265625
22,47.607421875
23,57.861328125
24,58.2275390625
25,68.4814453125
26,69.580078125
27,62.98828125
28,55.6640625
29,53.8330078125
30,51.26953125
31,49.072265625
32,55.2978515625
33,58.59375
34,54.931640625
35,60.05859375
36,65.185546875
