,0
0,49.8046875
1,51.6357421875
2,54.931640625
3,58.9599609375
4,56.7626953125
5,54.19921875
6,50.537109375
7,49.072265625
8,45.41015625
9,55.6640625
10,58.59375
11,62.98828125
12,67.3828125
13,69.580078125
14,68.84765625
15,67.7490234375
16,67.3828125
17,62.6220703125
18,62.98828125
19,59.326171875
20,52.001953125
21,50.9033203125
22,50.1708984375
23,49.072265625
24,46.875
25,46.142578125
26,49.8046875
27,50.9033203125
28,50.537109375
29,50.537109375
30,53.8330078125
31,57.12890625
32,54.931640625
33,53.466796875
34,54.19921875
35,49.8046875
36,53.1005859375
37,59.326171875
38,61.8896484375
39,54.19921875
40,58.59375
