,0
0,62.98828125
1,65.185546875
2,68.84765625
3,71.044921875
4,68.115234375
5,70.3125
6,71.044921875
7,71.044921875
8,67.3828125
9,64.453125
10,64.8193359375
11,67.3828125
12,68.115234375
13,67.7490234375
14,68.84765625
15,64.453125
16,62.6220703125
17,64.8193359375
18,59.326171875
19,56.7626953125
20,57.12890625
21,64.0869140625
22,68.4814453125
23,65.185546875
24,67.7490234375
25,69.580078125
26,69.580078125
27,67.7490234375
28,60.791015625
29,60.791015625
30,59.326171875
31,57.4951171875
32,56.396484375
33,54.931640625
34,56.396484375
35,61.5234375
36,58.2275390625
37,53.466796875
38,54.931640625
