,0
0,54.5654296875
1,55.2978515625
2,52.734375
3,53.466796875
4,68.115234375
5,72.1435546875
6,72.509765625
7,72.509765625
8,69.2138671875
9,75.0732421875
10,76.171875
11,79.1015625
12,74.70703125
13,79.1015625
14,77.63671875
15,74.70703125
16,75.0732421875
17,77.63671875
18,78.369140625
19,77.63671875
20,78.369140625
21,79.1015625
22,79.833984375
23,79.1015625
24,79.4677734375
25,80.56640625
26,79.4677734375
27,79.833984375
28,82.3974609375
29,83.8623046875
30,77.2705078125
31,79.833984375
32,76.171875
33,76.171875
34,75.0732421875
35,77.63671875
36,77.63671875
37,77.63671875
38,76.5380859375
39,84.5947265625
40,86.42578125
41,84.5947265625
42,82.03125
43,71.4111328125
44,79.833984375
45,80.9326171875
46,80.56640625
47,82.03125
48,82.763671875
49,84.228515625
50,84.9609375
51,84.9609375
52,83.49609375
53,81.6650390625
54,78.369140625
55,76.5380859375
56,75.439453125
57,79.833984375
58,80.56640625
59,80.9326171875
60,80.2001953125
61,79.4677734375
62,79.4677734375
63,77.63671875
64,75.8056640625
65,73.974609375
66,73.974609375
67,74.70703125
68,75.439453125
