,0
0,64.453125
1,67.3828125
2,82.3974609375
3,81.298828125
4,76.904296875
5,73.2421875
6,71.044921875
7,66.2841796875
8,70.3125
9,84.228515625
10,80.9326171875
11,75.439453125
12,76.171875
13,80.9326171875
14,88.623046875
15,81.6650390625
16,78.0029296875
17,77.2705078125
18,80.56640625
19,90.8203125
20,90.8203125
21,86.0595703125
22,83.49609375
23,82.763671875
24,83.1298828125
25,83.1298828125
26,72.8759765625
27,74.3408203125
28,80.56640625
29,84.228515625
30,75.8056640625
31,77.63671875
32,90.8203125
33,84.228515625
34,82.763671875
35,77.63671875
36,82.3974609375
37,87.158203125
38,86.42578125
39,80.9326171875
40,86.42578125
41,90.8203125
42,89.35546875
43,88.623046875
44,87.890625
45,89.35546875
46,88.2568359375
47,57.861328125
48,55.6640625
49,61.5234375
50,61.1572265625
51,61.5234375
52,82.763671875
53,88.2568359375
54,87.5244140625
55,61.1572265625
