,0
0,52.001953125
1,50.1708984375
2,47.607421875
3,47.607421875
4,55.2978515625
5,62.255859375
6,62.98828125
7,67.0166015625
8,78.369140625
9,77.2705078125
10,75.439453125
11,75.0732421875
12,69.580078125
13,70.6787109375
14,69.2138671875
15,72.1435546875
16,62.6220703125
17,56.396484375
18,69.2138671875
19,82.03125
20,82.3974609375
21,75.439453125
22,69.9462890625
23,64.0869140625
24,80.9326171875
25,82.763671875
26,82.763671875
27,83.1298828125
28,80.2001953125
29,70.6787109375
30,66.650390625
31,79.1015625
32,83.49609375
33,74.70703125
34,69.580078125
35,72.8759765625
36,78.7353515625
37,80.56640625
38,70.6787109375
39,73.6083984375
40,71.044921875
41,70.3125
42,65.185546875
43,65.185546875
44,88.9892578125
45,83.8623046875
46,79.833984375
47,79.1015625
48,69.2138671875
49,68.84765625
50,71.044921875
51,85.3271484375
52,90.8203125
53,93.017578125
54,79.4677734375
55,54.19921875
56,57.12890625
57,59.326171875
58,62.98828125
59,61.5234375
60,60.791015625
61,57.861328125
62,68.115234375
63,78.369140625
64,84.228515625
65,80.9326171875
66,72.509765625
67,84.9609375
68,93.75
