,0
0,45.7763671875
1,46.142578125
2,41.015625
3,39.9169921875
4,43.5791015625
5,41.015625
6,45.0439453125
7,43.9453125
8,43.9453125
9,42.1142578125
10,41.015625
11,41.015625
12,42.1142578125
13,40.283203125
14,39.55078125
15,42.1142578125
16,39.55078125
17,39.55078125
18,41.015625
19,42.48046875
20,42.48046875
21,39.55078125
22,39.55078125
23,39.9169921875
24,39.9169921875
25,39.55078125
26,39.9169921875
27,40.6494140625
28,39.55078125
29,39.55078125
30,39.55078125
31,39.55078125
32,39.55078125
33,39.55078125
34,39.55078125
35,39.55078125
36,39.55078125
37,39.55078125
38,39.55078125
39,39.55078125
40,39.55078125
41,39.55078125
42,39.55078125
43,39.55078125
44,39.55078125
45,39.55078125
46,39.55078125
47,39.55078125
48,39.55078125
49,39.55078125
50,39.55078125
51,39.55078125
52,39.55078125
53,39.55078125
54,39.55078125
