,0
0,50.537109375
1,49.8046875
2,50.1708984375
3,52.001953125
4,49.8046875
5,49.8046875
6,49.8046875
7,51.26953125
8,51.6357421875
9,52.3681640625
10,53.466796875
11,50.9033203125
12,52.001953125
13,49.8046875
14,49.072265625
15,49.4384765625
16,52.001953125
17,53.1005859375
18,54.931640625
19,53.1005859375
20,52.001953125
21,51.6357421875
22,51.26953125
23,49.8046875
24,50.1708984375
25,49.8046875
26,50.537109375
27,49.8046875
28,50.537109375
29,49.8046875
30,49.8046875
31,51.6357421875
32,51.26953125
33,50.537109375
34,49.8046875
35,51.26953125
36,51.26953125
37,51.26953125
38,52.3681640625
39,52.001953125
40,50.537109375
41,49.8046875
42,49.8046875
43,49.8046875
44,52.001953125
45,52.001953125
46,51.6357421875
47,51.26953125
48,52.001953125
49,52.3681640625
50,51.6357421875
51,51.26953125
52,52.734375
53,52.001953125
54,51.26953125
55,51.26953125
56,52.001953125
57,51.26953125
58,51.26953125
59,47.2412109375
60,48.33984375
61,49.072265625
62,49.4384765625
63,47.607421875
64,45.41015625
65,51.26953125
66,49.8046875
67,48.33984375
68,49.072265625
