,0
0,53.466796875
1,58.9599609375
2,72.8759765625
3,72.509765625
4,72.8759765625
5,74.3408203125
6,73.6083984375
7,74.70703125
8,73.974609375
9,71.77734375
10,68.115234375
11,65.185546875
12,68.115234375
13,72.509765625
14,74.70703125
15,75.439453125
16,73.6083984375
17,72.509765625
18,67.0166015625
19,68.84765625
20,69.580078125
21,69.580078125
22,71.044921875
23,73.6083984375
24,70.6787109375
25,65.91796875
26,69.9462890625
27,68.84765625
28,67.3828125
29,65.91796875
30,64.0869140625
31,62.6220703125
32,60.05859375
33,60.791015625
34,71.77734375
35,71.77734375
36,71.044921875
37,68.84765625
38,68.84765625
39,68.84765625
40,72.509765625
41,77.63671875
42,76.171875
43,75.8056640625
44,76.904296875
45,75.439453125
46,71.77734375
47,66.650390625
48,64.0869140625
49,63.720703125
50,63.720703125
51,67.0166015625
52,70.3125
53,73.2421875
54,75.439453125
55,76.171875
56,74.70703125
57,71.77734375
58,68.84765625
59,66.650390625
60,65.91796875
61,66.650390625
62,68.84765625
63,72.8759765625
64,74.3408203125
65,73.2421875
66,72.1435546875
67,71.77734375
68,67.3828125
