,0
0,61.1572265625
1,73.6083984375
2,70.6787109375
3,72.1435546875
4,72.1435546875
5,66.650390625
6,64.8193359375
7,64.453125
8,64.453125
9,70.3125
10,67.0166015625
11,72.509765625
12,69.2138671875
13,63.720703125
14,66.650390625
15,64.453125
16,64.0869140625
17,64.0869140625
18,65.5517578125
19,70.6787109375
20,78.369140625
21,73.2421875
22,69.2138671875
23,65.5517578125
24,69.2138671875
25,69.580078125
26,76.904296875
27,70.3125
28,66.2841796875
29,65.185546875
30,62.6220703125
31,69.9462890625
32,69.2138671875
33,64.8193359375
34,69.9462890625
35,71.77734375
36,67.7490234375
37,71.044921875
38,72.509765625
39,71.77734375
40,70.6787109375
41,69.2138671875
42,67.0166015625
43,64.8193359375
44,62.98828125
45,68.115234375
46,67.0166015625
47,65.5517578125
48,71.4111328125
49,72.509765625
50,68.4814453125
51,69.580078125
52,65.5517578125
53,66.650390625
54,65.91796875
55,65.185546875
56,65.5517578125
57,64.0869140625
58,67.0166015625
59,64.0869140625
60,61.1572265625
61,65.185546875
62,64.0869140625
63,62.6220703125
64,66.2841796875
65,71.77734375
