,0
0,62.98828125
1,63.3544921875
2,65.5517578125
3,70.6787109375
4,72.8759765625
5,69.580078125
6,67.3828125
7,67.3828125
8,60.05859375
9,61.1572265625
10,58.59375
11,63.720703125
12,64.453125
13,66.2841796875
14,72.1435546875
15,69.580078125
16,69.9462890625
17,64.8193359375
18,60.791015625
19,64.453125
20,65.5517578125
21,60.4248046875
22,68.115234375
23,66.2841796875
24,71.044921875
25,67.0166015625
26,63.3544921875
27,60.05859375
28,57.861328125
29,56.7626953125
30,61.5234375
31,63.3544921875
32,63.3544921875
33,65.185546875
34,69.9462890625
35,67.0166015625
36,64.453125
37,60.05859375
38,61.1572265625
39,68.115234375
40,67.3828125
41,62.6220703125
42,64.8193359375
43,68.115234375
44,71.4111328125
45,71.044921875
46,71.044921875
47,65.5517578125
48,61.1572265625
49,59.6923828125
50,58.9599609375
51,62.6220703125
52,71.4111328125
53,64.8193359375
54,65.5517578125
55,70.6787109375
56,67.0166015625
57,72.509765625
58,67.3828125
59,61.8896484375
60,64.8193359375
61,58.2275390625
62,61.5234375
63,61.5234375
64,61.8896484375
65,63.3544921875
66,64.8193359375
67,64.453125
68,62.98828125
69,65.185546875
70,61.5234375
71,62.98828125
72,59.326171875
73,62.6220703125
74,66.650390625
75,64.453125
76,63.720703125
77,62.255859375
78,58.59375
79,52.734375
80,52.3681640625
81,51.6357421875
82,54.931640625
83,56.396484375
84,60.791015625
85,62.98828125
86,64.453125
87,60.4248046875
88,66.650390625
89,66.2841796875
90,64.453125
