,0
0,70.3125
1,68.4814453125
2,67.7490234375
3,68.115234375
4,62.6220703125
5,58.59375
6,56.0302734375
7,58.2275390625
8,61.8896484375
9,61.5234375
10,69.2138671875
11,68.115234375
12,69.580078125
13,72.509765625
14,75.439453125
15,74.70703125
16,74.3408203125
17,68.4814453125
18,72.509765625
19,66.2841796875
20,67.3828125
21,68.115234375
22,64.0869140625
23,67.7490234375
24,72.8759765625
25,70.3125
26,68.115234375
27,64.0869140625
28,64.453125
29,66.650390625
30,69.580078125
31,72.509765625
32,69.580078125
33,66.650390625
