,0
0,77.2705078125
1,74.70703125
2,75.439453125
3,74.70703125
4,72.509765625
5,73.2421875
6,73.974609375
7,74.70703125
8,70.3125
9,74.70703125
10,71.77734375
11,71.044921875
12,71.77734375
13,70.3125
14,70.6787109375
15,70.3125
16,68.84765625
17,72.509765625
18,74.70703125
19,74.70703125
20,69.2138671875
21,71.044921875
22,68.84765625
23,71.044921875
24,72.509765625
25,73.974609375
26,71.044921875
27,72.1435546875
28,70.3125
29,73.2421875
30,75.0732421875
31,74.70703125
32,73.2421875
33,70.6787109375
34,71.77734375
35,70.3125
36,70.6787109375
37,73.974609375
38,74.3408203125
39,73.2421875
40,72.1435546875
41,73.2421875
42,72.8759765625
43,73.974609375
44,73.974609375
45,67.3828125
46,76.904296875
47,77.63671875
48,78.0029296875
49,76.5380859375
50,78.369140625
51,77.63671875
52,78.369140625
53,77.2705078125
54,77.2705078125
55,80.56640625
56,81.6650390625
57,80.56640625
58,76.171875
59,72.8759765625
60,70.3125
61,69.2138671875
62,69.9462890625
63,68.84765625
64,73.974609375
65,71.77734375
66,70.6787109375
67,71.4111328125
68,68.84765625
