,0
0,69.2138671875
1,71.77734375
2,75.8056640625
3,76.171875
4,68.4814453125
5,64.8193359375
6,75.439453125
7,78.369140625
8,70.3125
9,69.9462890625
10,69.2138671875
11,68.84765625
12,65.185546875
13,69.2138671875
14,62.98828125
15,66.650390625
16,64.0869140625
17,65.185546875
18,66.2841796875
19,70.3125
20,69.9462890625
21,65.185546875
22,62.98828125
23,72.509765625
24,71.4111328125
25,73.2421875
26,79.1015625
27,79.4677734375
28,76.5380859375
29,79.1015625
30,76.171875
31,69.9462890625
32,73.2421875
33,76.904296875
34,73.2421875
35,65.185546875
36,66.650390625
