,0
0,54.5654296875
1,53.1005859375
2,53.466796875
3,57.861328125
4,57.861328125
5,57.861328125
6,52.3681640625
7,52.3681640625
8,52.3681640625
9,52.001953125
10,47.9736328125
11,50.1708984375
12,49.072265625
13,52.734375
14,55.6640625
15,54.19921875
16,49.072265625
17,49.072265625
18,52.3681640625
19,53.8330078125
20,51.6357421875
21,52.3681640625
22,52.001953125
23,52.001953125
24,50.1708984375
25,53.1005859375
26,53.1005859375
27,51.26953125
28,47.9736328125
29,48.7060546875
30,47.9736328125
31,48.7060546875
32,47.607421875
33,53.1005859375
34,52.3681640625
35,52.3681640625
36,52.3681640625
37,50.537109375
38,50.1708984375
39,47.2412109375
40,46.142578125
41,53.1005859375
42,57.12890625
43,54.19921875
44,52.734375
45,50.1708984375
46,50.537109375
47,51.26953125
48,52.734375
49,52.001953125
50,55.6640625
51,53.8330078125
52,50.1708984375
53,46.5087890625
54,57.12890625
55,53.8330078125
56,54.5654296875
57,56.396484375
58,55.6640625
59,53.1005859375
60,53.466796875
61,52.734375
