,0
0,62.255859375
1,66.2841796875
2,65.91796875
3,64.8193359375
4,67.7490234375
5,67.3828125
6,68.115234375
7,64.0869140625
8,60.05859375
9,62.98828125
10,71.77734375
11,75.0732421875
12,70.3125
13,67.0166015625
14,68.115234375
15,66.650390625
16,66.2841796875
17,70.3125
18,70.3125
19,71.4111328125
20,72.8759765625
21,66.650390625
22,68.115234375
23,59.6923828125
24,60.4248046875
25,66.650390625
26,67.7490234375
27,69.9462890625
28,68.4814453125
29,71.77734375
30,81.298828125
31,64.453125
32,65.5517578125
33,67.0166015625
34,67.0166015625
35,66.2841796875
36,64.0869140625
37,67.3828125
38,67.7490234375
39,73.6083984375
40,72.509765625
41,70.6787109375
42,67.7490234375
43,65.91796875
44,72.1435546875
45,69.9462890625
46,75.439453125
47,78.0029296875
48,77.63671875
49,81.6650390625
50,79.4677734375
51,72.8759765625
52,72.509765625
53,82.3974609375
54,70.3125
55,71.77734375
