,0
0,54.19921875
1,52.734375
2,53.1005859375
3,54.931640625
4,54.931640625
5,54.5654296875
6,56.396484375
7,54.931640625
8,55.6640625
9,54.931640625
10,53.8330078125
11,52.734375
12,54.19921875
13,54.19921875
14,55.6640625
15,55.6640625
16,56.7626953125
17,60.791015625
18,58.59375
19,56.0302734375
20,52.001953125
21,53.466796875
22,54.19921875
23,57.12890625
24,57.861328125
25,58.59375
26,57.861328125
27,57.861328125
28,57.861328125
29,56.7626953125
30,54.931640625
31,55.2978515625
32,55.6640625
33,56.396484375
34,57.861328125
35,58.59375
36,58.59375
37,57.12890625
38,57.12890625
39,57.4951171875
40,55.6640625
41,52.734375
42,51.6357421875
43,52.001953125
44,53.1005859375
45,55.2978515625
46,54.931640625
47,54.19921875
48,52.734375
49,54.931640625
50,56.7626953125
51,54.931640625
52,53.8330078125
53,54.5654296875
54,58.2275390625
55,55.6640625
56,53.466796875
57,54.931640625
58,54.931640625
59,54.5654296875
60,53.466796875
61,52.734375
62,54.19921875
63,55.6640625
64,53.466796875
65,50.537109375
66,46.875
67,50.1708984375
68,51.26953125
