,0
0,39.55078125
1,39.55078125
2,39.55078125
3,39.55078125
4,39.55078125
5,39.9169921875
6,40.283203125
7,39.55078125
8,39.55078125
9,39.55078125
10,39.55078125
11,39.55078125
12,39.55078125
13,39.55078125
14,39.55078125
15,39.55078125
16,39.55078125
17,39.55078125
18,39.55078125
19,39.55078125
20,39.55078125
21,39.55078125
22,39.55078125
23,39.55078125
24,39.55078125
25,39.55078125
26,39.55078125
27,39.55078125
28,39.55078125
29,39.55078125
30,39.55078125
31,39.55078125
32,39.55078125
33,39.55078125
34,39.55078125
35,39.55078125
36,39.55078125
37,39.55078125
38,39.55078125
39,40.283203125
40,39.55078125
41,39.55078125
42,42.48046875
43,45.0439453125
