,0
0,56.396484375
1,58.59375
2,60.05859375
3,54.5654296875
4,52.734375
5,53.1005859375
6,57.4951171875
7,61.5234375
8,65.91796875
9,72.509765625
10,70.6787109375
11,75.0732421875
12,68.4814453125
13,68.115234375
14,67.3828125
15,68.115234375
16,66.650390625
17,65.5517578125
18,70.3125
19,68.84765625
20,61.1572265625
21,61.5234375
22,64.0869140625
23,65.185546875
24,62.98828125
25,64.453125
26,59.326171875
27,54.931640625
28,56.7626953125
29,57.861328125
30,57.12890625
31,60.791015625
32,60.791015625
33,61.1572265625
34,60.05859375
35,60.791015625
