,0
0,69.580078125
1,71.77734375
2,75.439453125
3,76.904296875
4,75.439453125
5,73.6083984375
6,72.509765625
7,72.509765625
8,72.509765625
9,73.2421875
10,75.439453125
11,78.369140625
12,68.4814453125
13,65.185546875
14,62.255859375
15,68.115234375
16,72.509765625
17,79.1015625
18,79.833984375
19,76.5380859375
20,73.2421875
21,71.77734375
22,71.044921875
23,70.3125
24,73.2421875
25,76.171875
26,80.56640625
27,76.171875
28,64.0869140625
29,67.0166015625
30,72.509765625
31,72.509765625
32,71.044921875
33,71.77734375
34,68.115234375
