,0
0,67.3828125
1,77.2705078125
2,73.974609375
3,67.3828125
4,80.9326171875
5,80.9326171875
6,77.2705078125
7,77.63671875
8,74.70703125
9,69.2138671875
10,63.720703125
11,61.1572265625
12,70.6787109375
13,84.5947265625
14,86.42578125
15,79.833984375
16,77.63671875
17,89.35546875
18,83.49609375
19,79.833984375
20,72.1435546875
21,84.5947265625
22,76.904296875
23,89.7216796875
24,85.3271484375
25,84.5947265625
26,84.228515625
27,80.56640625
28,80.56640625
29,77.63671875
30,71.044921875
31,73.6083984375
32,79.833984375
33,78.369140625
34,83.8623046875
35,90.4541015625
36,88.2568359375
37,70.6787109375
38,72.509765625
39,68.84765625
40,68.115234375
41,64.0869140625
42,67.0166015625
43,72.509765625
44,79.1015625
45,82.3974609375
46,76.171875
47,67.0166015625
48,66.650390625
49,65.91796875
50,66.650390625
51,64.0869140625
52,64.453125
53,62.6220703125
54,73.6083984375
55,86.7919921875
