,0
0,56.0302734375
1,59.326171875
2,57.12890625
3,55.2978515625
4,51.6357421875
5,51.6357421875
6,52.734375
7,52.734375
8,50.537109375
9,52.3681640625
10,54.5654296875
11,54.931640625
12,52.3681640625
13,53.1005859375
14,52.001953125
15,50.9033203125
16,51.6357421875
17,54.931640625
18,55.2978515625
19,54.931640625
20,51.6357421875
21,53.466796875
22,53.1005859375
23,50.1708984375
24,50.537109375
25,53.1005859375
26,52.734375
27,54.931640625
28,54.19921875
29,56.0302734375
30,52.734375
31,51.26953125
32,49.8046875
33,54.931640625
34,56.0302734375
35,57.4951171875
36,61.8896484375
37,58.9599609375
38,54.19921875
39,50.1708984375
40,56.396484375
41,54.931640625
42,52.734375
43,51.6357421875
44,52.3681640625
45,53.1005859375
46,55.6640625
47,52.734375
48,53.8330078125
49,53.8330078125
50,52.3681640625
51,52.001953125
52,49.8046875
53,49.8046875
54,49.4384765625
55,48.33984375
