,0
0,66.2841796875
1,62.6220703125
2,64.453125
3,57.12890625
4,64.0869140625
5,69.580078125
6,73.974609375
7,71.044921875
8,63.720703125
9,59.6923828125
10,57.861328125
11,62.98828125
12,71.4111328125
13,73.2421875
14,74.3408203125
15,71.4111328125
16,73.2421875
17,67.3828125
18,56.0302734375
19,61.1572265625
20,63.720703125
21,64.453125
22,73.974609375
23,68.115234375
24,58.9599609375
25,69.2138671875
26,68.4814453125
27,65.91796875
28,61.5234375
29,59.326171875
30,57.861328125
31,56.396484375
32,56.0302734375
33,56.396484375
34,54.5654296875
35,59.326171875
36,61.8896484375
37,65.91796875
38,61.8896484375
39,61.1572265625
40,54.931640625
41,53.1005859375
42,52.734375
43,57.12890625
44,60.4248046875
45,61.5234375
46,65.91796875
47,64.0869140625
48,63.720703125
49,63.3544921875
50,63.3544921875
51,63.720703125
52,65.185546875
53,64.0869140625
54,63.3544921875
55,62.255859375
56,58.59375
57,64.0869140625
58,65.91796875
59,62.98828125
60,65.5517578125
61,62.6220703125
62,67.7490234375
63,70.3125
