,0
0,61.1572265625
1,62.255859375
2,60.4248046875
3,66.650390625
4,63.3544921875
5,62.255859375
6,56.7626953125
7,54.931640625
8,63.720703125
9,67.3828125
10,67.3828125
11,69.9462890625
12,71.4111328125
13,73.974609375
14,71.044921875
15,73.974609375
16,72.509765625
17,71.044921875
18,69.2138671875
19,64.453125
20,60.4248046875
21,61.8896484375
22,58.9599609375
23,56.396484375
24,60.05859375
25,60.4248046875
26,60.791015625
27,60.791015625
28,68.115234375
29,67.0166015625
30,63.720703125
31,65.185546875
32,60.4248046875
33,58.9599609375
34,60.791015625
35,60.05859375
36,66.650390625
37,68.115234375
38,66.2841796875
39,61.8896484375
40,64.0869140625
