,0
0,60.4248046875
1,61.8896484375
2,63.720703125
3,67.0166015625
4,67.3828125
5,61.1572265625
6,62.255859375
7,67.3828125
8,62.255859375
9,66.2841796875
10,62.255859375
11,60.4248046875
12,59.326171875
13,59.6923828125
14,58.59375
15,61.5234375
16,65.91796875
17,67.3828125
18,68.115234375
19,63.3544921875
20,61.1572265625
21,56.7626953125
22,56.396484375
23,58.9599609375
24,58.59375
25,61.8896484375
26,62.255859375
27,64.453125
28,64.453125
29,63.3544921875
30,65.91796875
31,68.4814453125
32,72.8759765625
33,70.3125
34,58.2275390625
35,61.5234375
36,61.5234375
37,67.3828125
38,68.115234375
39,67.7490234375
40,63.720703125
41,65.91796875
42,64.0869140625
43,62.98828125
44,60.05859375
45,60.05859375
46,57.861328125
47,58.2275390625
48,60.05859375
49,67.0166015625
50,60.791015625
51,59.6923828125
52,57.861328125
53,63.720703125
54,64.453125
55,68.4814453125
56,69.9462890625
57,65.91796875
58,62.98828125
59,58.9599609375
60,58.59375
61,58.59375
62,56.396484375
63,59.326171875
64,60.791015625
65,61.1572265625
66,60.791015625
67,65.5517578125
68,65.185546875
69,65.185546875
70,65.5517578125
71,65.5517578125
72,51.6357421875
73,54.931640625
74,59.6923828125
75,60.4248046875
76,57.12890625
77,54.931640625
78,60.05859375
79,61.1572265625
80,61.8896484375
81,64.0869140625
82,69.2138671875
83,64.453125
