,0
0,72.1435546875
1,73.2421875
2,75.0732421875
3,77.63671875
4,74.3408203125
5,76.171875
6,72.1435546875
7,69.580078125
8,62.98828125
9,62.6220703125
10,65.5517578125
11,71.77734375
12,68.115234375
13,70.6787109375
14,69.580078125
15,73.6083984375
16,68.115234375
17,71.4111328125
18,73.6083984375
19,72.1435546875
20,71.77734375
21,73.2421875
22,75.439453125
23,69.9462890625
24,70.6787109375
25,71.77734375
26,71.77734375
27,80.9326171875
28,80.56640625
29,77.2705078125
30,76.5380859375
31,69.580078125
32,72.1435546875
33,74.3408203125
34,74.3408203125
35,75.0732421875
36,72.1435546875
37,67.0166015625
38,65.91796875
39,64.8193359375
40,69.580078125
41,69.2138671875
42,72.509765625
43,67.0166015625
44,61.1572265625
45,59.326171875
46,66.2841796875
47,73.2421875
48,80.56640625
49,81.6650390625
50,82.03125
51,79.4677734375
52,71.77734375
53,68.115234375
54,66.650390625
55,65.185546875
56,65.185546875
57,70.6787109375
58,73.974609375
59,74.3408203125
60,69.2138671875
61,64.453125
62,73.6083984375
63,73.974609375
64,83.1298828125
65,82.3974609375
66,83.1298828125
67,74.3408203125
68,73.2421875
