,0
0,83.1298828125
1,86.7919921875
2,86.0595703125
3,79.833984375
4,73.974609375
5,68.84765625
6,67.3828125
7,67.3828125
8,63.720703125
9,60.05859375
10,65.91796875
11,62.255859375
12,58.9599609375
13,67.7490234375
14,73.6083984375
15,69.2138671875
16,58.2275390625
17,60.791015625
18,62.98828125
19,60.05859375
20,61.8896484375
21,62.255859375
22,62.255859375
23,61.1572265625
24,58.2275390625
25,63.3544921875
26,57.861328125
27,62.98828125
28,60.4248046875
29,65.5517578125
30,57.861328125
31,59.326171875
32,61.8896484375
33,65.185546875
34,62.255859375
35,64.453125
36,61.5234375
