,0
0,69.2138671875
1,65.5517578125
2,67.7490234375
3,61.5234375
4,60.791015625
5,69.9462890625
6,69.2138671875
7,65.185546875
8,62.6220703125
9,60.791015625
10,69.580078125
11,69.2138671875
12,65.91796875
13,61.1572265625
14,62.98828125
15,66.2841796875
16,65.5517578125
17,64.453125
18,67.3828125
19,71.044921875
20,69.9462890625
21,67.0166015625
22,65.5517578125
23,62.98828125
24,65.5517578125
25,60.791015625
26,68.4814453125
27,64.8193359375
28,60.05859375
29,59.6923828125
30,60.791015625
31,58.59375
32,57.12890625
33,56.0302734375
34,57.861328125
35,58.9599609375
36,59.6923828125
37,59.6923828125
38,61.1572265625
39,58.9599609375
40,60.4248046875
41,67.7490234375
42,61.8896484375
43,61.5234375
44,61.5234375
45,64.8193359375
46,72.1435546875
47,73.6083984375
48,76.171875
49,70.6787109375
50,67.0166015625
51,68.115234375
52,74.3408203125
53,66.2841796875
54,64.8193359375
55,65.91796875
56,71.4111328125
57,65.91796875
58,64.8193359375
59,67.3828125
60,69.580078125
61,63.720703125
62,65.185546875
63,65.91796875
64,62.98828125
65,66.650390625
66,66.2841796875
67,61.5234375
68,67.0166015625
69,68.84765625
70,66.650390625
71,62.98828125
72,64.453125
73,66.2841796875
74,65.5517578125
75,71.044921875
76,66.2841796875
77,65.185546875
78,63.720703125
79,63.3544921875
80,64.0869140625
81,62.6220703125
82,59.326171875
83,70.3125
84,71.044921875
85,71.4111328125
86,71.77734375
