,0
0,68.115234375
1,71.4111328125
2,72.8759765625
3,73.6083984375
4,73.6083984375
5,69.580078125
6,69.580078125
7,67.3828125
8,67.3828125
9,67.0166015625
10,67.0166015625
11,67.0166015625
12,69.580078125
13,71.044921875
14,68.84765625
15,70.3125
16,69.9462890625
17,75.0732421875
18,75.439453125
19,76.171875
20,76.171875
21,73.2421875
22,70.3125
23,68.4814453125
24,68.115234375
25,68.115234375
26,71.044921875
27,71.77734375
28,71.77734375
29,71.4111328125
30,71.77734375
31,76.5380859375
32,75.8056640625
33,75.8056640625
34,73.2421875
35,72.8759765625
36,71.77734375
37,71.77734375
38,71.044921875
39,70.6787109375
40,73.974609375
41,74.70703125
42,74.3408203125
43,73.2421875
44,72.509765625
45,72.509765625
46,74.70703125
47,70.3125
48,70.3125
49,71.044921875
50,73.2421875
51,73.974609375
52,74.3408203125
53,70.6787109375
54,71.044921875
55,71.044921875
56,70.6787109375
57,70.3125
58,67.3828125
59,67.3828125
60,68.115234375
61,68.4814453125
62,69.580078125
63,69.580078125
64,68.115234375
65,66.2841796875
66,66.650390625
67,69.9462890625
68,71.77734375
