,0
0,61.5234375
1,63.720703125
2,62.255859375
3,67.3828125
4,82.763671875
5,78.0029296875
6,73.2421875
7,70.3125
8,68.84765625
9,69.2138671875
10,72.8759765625
11,80.2001953125
12,84.9609375
13,71.77734375
14,69.580078125
15,73.2421875
16,72.1435546875
17,67.3828125
18,64.8193359375
19,70.6787109375
20,74.3408203125
21,72.509765625
22,68.4814453125
23,64.453125
24,71.4111328125
25,73.2421875
26,65.5517578125
27,68.84765625
28,77.2705078125
29,79.833984375
30,77.2705078125
31,71.77734375
32,73.6083984375
33,68.84765625
34,74.3408203125
35,76.171875
36,73.6083984375
37,75.0732421875
38,75.8056640625
39,78.7353515625
40,79.1015625
41,72.509765625
42,70.6787109375
43,70.6787109375
44,78.369140625
45,75.439453125
46,74.3408203125
47,76.171875
48,65.185546875
49,65.185546875
50,65.91796875
51,72.1435546875
52,73.2421875
53,64.8193359375
54,69.9462890625
