,0
0,71.044921875
1,63.720703125
2,66.2841796875
3,73.2421875
4,79.833984375
5,75.8056640625
6,70.3125
7,75.439453125
8,69.580078125
9,69.580078125
10,69.2138671875
11,65.185546875
12,65.5517578125
13,67.3828125
14,69.580078125
15,66.2841796875
16,72.509765625
17,68.115234375
18,72.1435546875
19,75.439453125
20,80.9326171875
21,76.5380859375
22,73.6083984375
23,71.044921875
24,69.580078125
25,61.5234375
26,67.3828125
27,66.2841796875
28,64.0869140625
29,65.5517578125
30,68.84765625
31,71.4111328125
32,69.580078125
33,72.509765625
34,73.2421875
35,76.904296875
36,72.8759765625
37,65.185546875
38,67.0166015625
39,71.4111328125
40,69.580078125
41,72.8759765625
42,73.6083984375
43,76.904296875
44,70.6787109375
45,66.2841796875
46,66.650390625
47,66.650390625
48,63.720703125
49,67.3828125
50,71.044921875
51,70.3125
52,69.580078125
53,71.77734375
54,69.580078125
