,0
0,60.05859375
1,61.8896484375
2,65.91796875
3,66.2841796875
4,64.8193359375
5,67.7490234375
6,67.0166015625
7,66.650390625
8,68.84765625
9,69.9462890625
10,72.8759765625
11,72.1435546875
12,72.1435546875
13,71.4111328125
14,61.1572265625
15,68.84765625
16,65.91796875
17,67.7490234375
18,64.0869140625
19,61.5234375
20,62.6220703125
21,70.6787109375
22,67.3828125
23,68.84765625
24,68.4814453125
25,64.8193359375
26,63.3544921875
27,69.9462890625
28,75.8056640625
29,72.8759765625
30,61.1572265625
31,65.91796875
32,69.9462890625
33,65.5517578125
34,62.6220703125
35,62.255859375
36,63.720703125
37,66.2841796875
38,65.185546875
39,66.2841796875
40,74.3408203125
41,62.98828125
42,62.6220703125
43,59.6923828125
44,62.6220703125
45,61.1572265625
46,65.91796875
47,72.1435546875
48,69.2138671875
49,67.3828125
50,66.650390625
51,71.4111328125
52,73.2421875
53,65.185546875
54,63.3544921875
55,65.185546875
56,66.2841796875
57,70.3125
58,67.3828125
59,70.3125
60,69.9462890625
61,72.509765625
62,68.4814453125
63,61.8896484375
64,69.580078125
65,70.6787109375
66,71.77734375
67,71.4111328125
68,69.580078125
69,72.1435546875
70,69.2138671875
71,74.3408203125
72,74.70703125
73,76.171875
74,69.9462890625
75,68.84765625
76,65.5517578125
77,68.84765625
78,68.4814453125
79,71.044921875
80,71.044921875
81,68.84765625
82,62.6220703125
83,65.185546875
84,65.185546875
85,70.3125
86,69.9462890625
87,74.3408203125
88,69.9462890625
89,61.1572265625
90,64.453125
91,64.0869140625
92,68.115234375
93,67.0166015625
94,73.6083984375
95,64.8193359375
96,62.98828125
97,63.720703125
