,0
0,65.91796875
1,67.3828125
2,65.91796875
3,59.326171875
4,59.6923828125
5,61.8896484375
6,71.77734375
7,69.580078125
8,64.0869140625
9,60.4248046875
10,59.6923828125
11,56.7626953125
12,67.7490234375
13,69.580078125
14,73.2421875
15,66.650390625
16,67.3828125
17,73.6083984375
18,71.044921875
19,68.84765625
20,69.580078125
21,70.6787109375
22,78.369140625
23,81.298828125
24,80.56640625
25,80.56640625
26,80.56640625
27,79.1015625
28,75.8056640625
29,75.0732421875
30,86.42578125
31,84.5947265625
32,73.6083984375
33,76.5380859375
34,77.2705078125
35,72.1435546875
36,69.9462890625
37,72.1435546875
38,60.791015625
