,0
0,70.6787109375
1,71.044921875
2,70.3125
3,71.044921875
4,69.580078125
5,68.84765625
6,69.580078125
7,66.650390625
8,68.84765625
9,71.044921875
10,68.84765625
11,68.84765625
12,67.3828125
13,68.115234375
14,66.650390625
15,70.3125
16,72.1435546875
17,71.4111328125
18,72.509765625
19,71.77734375
20,70.6787109375
21,73.2421875
22,68.84765625
23,71.4111328125
24,70.6787109375
25,68.4814453125
26,65.5517578125
27,64.8193359375
28,75.0732421875
29,71.044921875
30,81.6650390625
31,75.8056640625
32,68.84765625
33,70.3125
34,65.185546875
35,64.8193359375
36,74.3408203125
37,76.171875
38,72.1435546875
39,62.255859375
40,62.98828125
41,67.0166015625
42,81.298828125
43,78.369140625
44,73.974609375
45,71.044921875
