,0
0,70.3125
1,72.1435546875
2,72.509765625
3,72.8759765625
4,71.044921875
5,73.2421875
6,78.7353515625
7,81.298828125
8,77.63671875
9,78.7353515625
10,78.0029296875
11,75.0732421875
12,77.63671875
13,67.7490234375
14,65.91796875
15,71.4111328125
16,74.70703125
17,73.2421875
18,73.6083984375
19,74.3408203125
20,75.0732421875
21,80.2001953125
22,75.439453125
23,73.974609375
24,72.8759765625
25,66.650390625
26,76.904296875
27,83.1298828125
28,63.3544921875
29,64.0869140625
30,65.91796875
31,63.720703125
32,67.0166015625
33,61.8896484375
34,60.05859375
35,60.05859375
36,68.115234375
37,71.4111328125
38,70.6787109375
39,67.7490234375
40,64.0869140625
41,68.4814453125
42,73.974609375
43,78.369140625
44,79.833984375
45,74.70703125
46,73.2421875
47,72.509765625
48,64.8193359375
49,66.2841796875
50,66.650390625
51,65.5517578125
52,71.044921875
53,68.4814453125
