,0
0,72.1435546875
1,69.9462890625
2,63.720703125
3,69.9462890625
4,64.8193359375
5,62.255859375
6,67.0166015625
7,68.115234375
8,61.5234375
9,56.7626953125
10,61.1572265625
11,61.1572265625
12,68.84765625
13,69.580078125
14,71.77734375
15,69.2138671875
16,62.255859375
17,58.9599609375
18,59.326171875
19,64.0869140625
20,62.98828125
21,62.6220703125
22,58.59375
23,61.8896484375
24,65.185546875
25,65.185546875
26,61.5234375
27,61.8896484375
28,70.6787109375
29,75.439453125
30,72.509765625
31,77.63671875
32,75.0732421875
33,68.84765625
34,71.044921875
35,67.0166015625
36,66.2841796875
37,72.1435546875
38,73.2421875
39,68.84765625
40,67.7490234375
41,65.5517578125
42,65.185546875
43,67.7490234375
44,64.0869140625
45,67.7490234375
46,71.044921875
47,67.7490234375
48,62.255859375
49,63.720703125
50,64.453125
51,63.3544921875
52,60.4248046875
53,62.255859375
54,61.8896484375
55,66.650390625
56,69.580078125
57,70.3125
58,68.84765625
59,73.2421875
60,73.974609375
61,73.2421875
62,72.8759765625
63,90.8203125
64,86.0595703125
65,71.77734375
66,72.1435546875
67,68.4814453125
68,66.650390625
69,67.7490234375
70,66.2841796875
71,74.3408203125
72,75.439453125
73,69.9462890625
74,65.91796875
75,64.0869140625
76,68.115234375
77,67.0166015625
78,65.185546875
79,68.115234375
80,67.7490234375
81,77.63671875
82,80.9326171875
83,79.833984375
84,66.650390625
85,69.9462890625
86,81.298828125
87,80.2001953125
88,69.9462890625
89,73.974609375
90,63.3544921875
91,61.8896484375
92,63.3544921875
93,70.3125
94,73.2421875
95,77.63671875
96,71.044921875
97,68.84765625
