,0
0,66.650390625
1,64.453125
2,63.720703125
3,65.185546875
4,68.84765625
5,66.650390625
6,70.3125
7,68.84765625
8,73.6083984375
9,68.115234375
10,64.0869140625
11,61.5234375
12,68.115234375
13,69.9462890625
14,75.439453125
15,71.4111328125
16,67.0166015625
17,68.115234375
18,69.2138671875
19,62.98828125
20,68.4814453125
21,72.509765625
22,70.6787109375
23,59.6923828125
24,61.1572265625
25,62.98828125
26,65.5517578125
27,65.5517578125
28,65.185546875
29,65.91796875
30,66.650390625
31,72.1435546875
32,63.3544921875
33,61.1572265625
34,70.6787109375
35,71.4111328125
36,75.8056640625
37,71.4111328125
38,70.6787109375
39,72.8759765625
40,65.5517578125
41,69.2138671875
42,69.2138671875
43,66.2841796875
44,66.2841796875
45,71.044921875
46,71.044921875
47,75.0732421875
48,75.0732421875
49,70.6787109375
50,69.9462890625
51,71.77734375
52,70.6787109375
53,78.369140625
54,72.8759765625
55,72.509765625
56,80.2001953125
57,82.3974609375
