,0
0,70.3125
1,72.509765625
2,77.2705078125
3,70.3125
4,65.91796875
5,68.115234375
6,74.3408203125
7,72.509765625
8,72.8759765625
9,74.70703125
10,70.6787109375
11,71.044921875
12,71.77734375
13,75.8056640625
14,70.3125
15,68.4814453125
16,71.77734375
17,71.4111328125
18,70.3125
19,66.2841796875
20,64.0869140625
21,65.185546875
22,61.5234375
23,64.453125
24,69.2138671875
25,63.720703125
26,66.2841796875
27,68.4814453125
28,70.3125
29,64.453125
30,64.0869140625
31,61.5234375
32,65.91796875
33,68.84765625
34,65.5517578125
35,70.3125
36,74.3408203125
37,71.4111328125
38,68.4814453125
39,69.9462890625
40,67.3828125
41,71.044921875
42,82.3974609375
43,75.8056640625
44,83.49609375
45,77.63671875
46,73.974609375
47,75.8056640625
48,75.8056640625
49,66.650390625
50,67.7490234375
51,76.171875
52,74.70703125
53,71.044921875
54,64.453125
