,0
0,73.974609375
1,72.509765625
2,71.044921875
3,73.974609375
4,76.171875
5,76.171875
6,78.0029296875
7,72.509765625
8,75.439453125
9,73.974609375
10,73.6083984375
11,76.171875
12,78.7353515625
13,79.833984375
14,78.0029296875
15,73.974609375
16,76.171875
17,76.171875
18,78.7353515625
19,78.0029296875
20,77.63671875
21,74.70703125
22,77.2705078125
23,78.7353515625
24,79.833984375
25,79.833984375
26,76.904296875
27,66.2841796875
28,66.2841796875
29,71.4111328125
30,84.228515625
31,82.3974609375
32,79.1015625
33,76.171875
34,71.4111328125
35,72.509765625
36,74.3408203125
37,73.2421875
38,72.509765625
39,74.3408203125
40,77.63671875
41,76.171875
42,69.2138671875
43,67.7490234375
44,76.171875
45,81.6650390625
46,76.5380859375
47,81.298828125
48,83.49609375
49,84.5947265625
50,84.5947265625
51,87.158203125
52,84.228515625
53,79.1015625
54,76.171875
