,0
0,71.044921875
1,70.6787109375
2,70.3125
3,69.9462890625
4,68.4814453125
5,65.185546875
6,64.0869140625
7,65.185546875
8,66.650390625
9,67.0166015625
10,68.84765625
11,67.3828125
12,67.3828125
13,68.4814453125
14,68.115234375
15,67.3828125
16,67.0166015625
17,69.2138671875
18,68.115234375
19,67.7490234375
20,67.0166015625
21,64.8193359375
22,65.91796875
23,68.115234375
24,68.4814453125
25,66.650390625
26,66.650390625
27,67.3828125
28,65.91796875
29,65.91796875
30,65.91796875
31,65.91796875
32,64.453125
33,66.650390625
34,68.4814453125
35,68.115234375
36,65.91796875
37,68.115234375
38,68.4814453125
39,70.3125
40,69.2138671875
41,69.2138671875
42,67.0166015625
43,67.3828125
44,68.115234375
45,67.7490234375
46,67.3828125
47,67.3828125
48,68.115234375
49,68.115234375
50,67.7490234375
51,67.7490234375
52,68.115234375
53,68.84765625
54,69.2138671875
55,66.2841796875
56,66.650390625
57,63.720703125
58,64.8193359375
59,67.3828125
60,70.3125
61,68.84765625
62,67.7490234375
63,68.115234375
64,69.2138671875
65,67.3828125
66,66.650390625
67,65.185546875
68,67.0166015625
