,0
0,68.4814453125
1,67.0166015625
2,66.650390625
3,69.9462890625
4,71.4111328125
5,76.171875
6,75.0732421875
7,72.8759765625
8,73.2421875
9,65.5517578125
10,71.4111328125
11,67.3828125
12,72.509765625
13,75.0732421875
14,73.974609375
15,69.9462890625
16,65.185546875
17,64.453125
18,67.7490234375
19,72.1435546875
20,75.439453125
21,78.0029296875
22,69.9462890625
23,69.580078125
24,73.2421875
25,68.84765625
26,71.77734375
27,67.0166015625
28,66.650390625
29,69.2138671875
30,67.7490234375
31,67.7490234375
32,71.77734375
33,69.580078125
34,67.7490234375
35,68.115234375
36,67.3828125
37,74.70703125
38,72.1435546875
39,73.2421875
40,72.8759765625
41,69.580078125
42,69.580078125
43,69.2138671875
44,67.0166015625
45,78.0029296875
46,73.974609375
47,65.5517578125
48,67.3828125
49,65.185546875
50,67.0166015625
51,60.791015625
52,61.5234375
53,62.98828125
54,72.509765625
55,72.8759765625
56,67.7490234375
57,68.115234375
58,73.2421875
59,69.2138671875
60,66.650390625
61,69.9462890625
62,69.580078125
63,72.509765625
64,65.185546875
65,70.6787109375
66,72.8759765625
67,66.2841796875
68,71.4111328125
