,0
0,49.072265625
1,68.84765625
2,57.12890625
3,62.255859375
4,74.70703125
5,73.974609375
6,74.70703125
7,72.509765625
8,65.185546875
9,56.0302734375
10,73.974609375
11,58.2275390625
12,54.931640625
13,43.9453125
14,60.791015625
15,61.5234375
16,60.05859375
17,56.396484375
18,46.5087890625
19,49.8046875
20,49.8046875
21,49.8046875
22,49.4384765625
23,50.9033203125
24,53.466796875
25,52.3681640625
26,48.7060546875
27,53.8330078125
28,74.70703125
29,66.650390625
30,61.1572265625
31,52.3681640625
32,71.4111328125
33,91.552734375
34,91.1865234375
35,89.35546875
36,73.2421875
37,56.396484375
38,57.4951171875
39,64.453125
40,68.84765625
41,66.2841796875
42,60.05859375
43,58.2275390625
44,60.05859375
45,60.791015625
46,54.931640625
47,53.1005859375
48,67.3828125
49,64.8193359375
50,57.861328125
51,55.2978515625
52,59.326171875
53,65.185546875
54,67.7490234375
55,76.171875
56,89.35546875
57,91.552734375
58,87.890625
59,74.3408203125
60,62.255859375
61,63.720703125
62,84.9609375
63,86.0595703125
64,87.158203125
65,70.3125
66,78.7353515625
67,60.4248046875
68,63.720703125
69,59.6923828125
70,56.396484375
